,iso_code,location,date,total_cases,total_deaths,stringency_index,population,Region,Area (sq. mi.),KEYCODE&DATE,DATE,European Union,European Single Market,Week_Num,Month,day,Dates,Cases_x_Area,Cases_x_Pop,Cumulative Deaths_%_Cases,PopMi2,Stringency_Indexed,Econ_Block,Weekly_Cases,Weekly_Deaths,Stringency_Index_L4_L5
250,ARG,Argentina,2020-09-02,417722.0,8730.0,87.96,45195777,LATIN AMER. & CARIB,2766890.0,ARG2020-09-02,2020-09-02,Candidate,,35,Sep,Wednesday,20200902,0.2,0.0,0.0,16.3,4.0,All_Others,66868.0,1328.0,True
251,ARG,Argentina,2020-09-09,487994.0,10179.0,87.96,45195777,LATIN AMER. & CARIB,2766890.0,ARG2020-09-09,2020-09-09,Candidate,,36,Sep,Wednesday,20200909,0.2,0.0,0.0,16.3,4.0,All_Others,70272.0,1449.0,True
252,ARG,Argentina,2020-09-16,565432.0,11710.0,87.96,45195777,LATIN AMER. & CARIB,2766890.0,ARG2020-09-16,2020-09-16,Candidate,,37,Sep,Wednesday,20200916,0.2,0.0,0.0,16.3,4.0,All_Others,77438.0,1531.0,True
253,ARG,Argentina,2020-09-23,652161.0,13952.0,87.96,45195777,LATIN AMER. & CARIB,2766890.0,ARG2020-09-23,2020-09-23,Candidate,,38,Sep,Wednesday,20200923,0.2,0.0,0.0,16.3,4.0,All_Others,86729.0,2242.0,True
254,ARG,Argentina,2020-09-30,736596.0,16519.0,87.96,45195777,LATIN AMER. & CARIB,2766890.0,ARG2020-09-30,2020-09-30,Candidate,,39,Sep,Wednesday,20200930,0.3,0.0,0.0,16.3,4.0,All_Others,84435.0,2567.0,True
295,ABW,Aruba,2020-04-01,55.0,,85.19,106766,LATIN AMER. & CARIB,193.0,ABW2020-04-01,2020-04-01,Candidate,,13,Apr,Wednesday,20200401,0.3,0.0,,553.2,4.0,All_Others,38.0,,True
296,ABW,Aruba,2020-04-08,74.0,,85.19,106766,LATIN AMER. & CARIB,193.0,ABW2020-04-08,2020-04-08,Candidate,,14,Apr,Wednesday,20200408,0.4,0.0,,553.2,4.0,All_Others,19.0,,True
297,ABW,Aruba,2020-04-15,92.0,,85.19,106766,LATIN AMER. & CARIB,193.0,ABW2020-04-15,2020-04-15,Candidate,,15,Apr,Wednesday,20200415,0.5,0.0,,553.2,4.0,All_Others,18.0,,True
298,ABW,Aruba,2020-04-22,97.0,2.0,85.19,106766,LATIN AMER. & CARIB,193.0,ABW2020-04-22,2020-04-22,Candidate,,16,Apr,Wednesday,20200422,0.5,0.0,0.0,553.2,4.0,All_Others,5.0,,True
299,ABW,Aruba,2020-04-29,100.0,2.0,85.19,106766,LATIN AMER. & CARIB,193.0,ABW2020-04-29,2020-04-29,Candidate,,17,Apr,Wednesday,20200429,0.5,0.0,0.0,553.2,4.0,All_Others,3.0,0.0,True
300,ABW,Aruba,2020-05-06,100.0,2.0,81.48,106766,LATIN AMER. & CARIB,193.0,ABW2020-05-06,2020-05-06,Candidate,,18,May,Wednesday,20200506,0.5,0.0,0.0,553.2,4.0,All_Others,0.0,0.0,True
301,ABW,Aruba,2020-05-13,101.0,3.0,81.48,106766,LATIN AMER. & CARIB,193.0,ABW2020-05-13,2020-05-13,Candidate,,19,May,Wednesday,20200513,0.5,0.0,0.0,553.2,4.0,All_Others,1.0,1.0,True
334,AUS,Australia,2020-04-01,4707.0,20.0,71.3,25499881,OCEANIA,7686850.0,AUS2020-04-01,2020-04-01,Candidate,,13,Apr,Wednesday,20200401,0.0,0.0,0.0,3.3,4.0,All_Others,2284.0,12.0,True
335,AUS,Australia,2020-04-08,5956.0,45.0,73.15,25499881,OCEANIA,7686850.0,AUS2020-04-08,2020-04-08,Candidate,,14,Apr,Wednesday,20200408,0.0,0.0,0.0,3.3,4.0,All_Others,1249.0,25.0,True
336,AUS,Australia,2020-04-15,6416.0,61.0,73.15,25499881,OCEANIA,7686850.0,AUS2020-04-15,2020-04-15,Candidate,,15,Apr,Wednesday,20200415,0.0,0.0,0.0,3.3,4.0,All_Others,460.0,16.0,True
348,AUS,Australia,2020-07-08,8755.0,106.0,75.46,25499881,OCEANIA,7686850.0,AUS2020-07-08,2020-07-08,Candidate,,27,Jul,Wednesday,20200708,0.0,0.0,0.0,3.3,4.0,All_Others,921.0,2.0,True
349,AUS,Australia,2020-07-15,10251.0,108.0,71.76,25499881,OCEANIA,7686850.0,AUS2020-07-15,2020-07-15,Candidate,,28,Jul,Wednesday,20200715,0.0,0.0,0.0,3.3,4.0,All_Others,1496.0,2.0,True
352,AUS,Australia,2020-08-05,18729.0,232.0,79.17,25499881,OCEANIA,7686850.0,AUS2020-08-05,2020-08-05,Candidate,,31,Aug,Wednesday,20200805,0.0,0.0,0.0,3.3,4.0,All_Others,3425.0,65.0,True
353,AUS,Australia,2020-08-12,21713.0,331.0,79.17,25499881,OCEANIA,7686850.0,AUS2020-08-12,2020-08-12,Candidate,,32,Aug,Wednesday,20200812,0.0,0.0,0.0,3.3,4.0,All_Others,2984.0,99.0,True
354,AUS,Australia,2020-08-19,23773.0,438.0,79.17,25499881,OCEANIA,7686850.0,AUS2020-08-19,2020-08-19,Candidate,,33,Aug,Wednesday,20200819,0.0,0.0,0.0,3.3,4.0,All_Others,2060.0,107.0,True
355,AUS,Australia,2020-08-26,25053.0,525.0,79.17,25499881,OCEANIA,7686850.0,AUS2020-08-26,2020-08-26,Candidate,,34,Aug,Wednesday,20200826,0.0,0.0,0.0,3.3,4.0,All_Others,1280.0,87.0,True
356,AUS,Australia,2020-09-02,25819.0,657.0,75.46,25499881,OCEANIA,7686850.0,AUS2020-09-02,2020-09-02,Candidate,,35,Sep,Wednesday,20200902,0.0,0.0,0.0,3.3,4.0,All_Others,766.0,132.0,True
357,AUS,Australia,2020-09-09,26374.0,770.0,75.46,25499881,OCEANIA,7686850.0,AUS2020-09-09,2020-09-09,Candidate,,36,Sep,Wednesday,20200909,0.0,0.0,0.0,3.3,4.0,All_Others,555.0,113.0,True
358,AUS,Australia,2020-09-16,26738.0,816.0,75.46,25499881,OCEANIA,7686850.0,AUS2020-09-16,2020-09-16,Candidate,,37,Sep,Wednesday,20200916,0.0,0.0,0.0,3.3,4.0,All_Others,364.0,46.0,True
359,AUS,Australia,2020-09-23,26942.0,854.0,75.46,25499881,OCEANIA,7686850.0,AUS2020-09-23,2020-09-23,Candidate,,38,Sep,Wednesday,20200923,0.0,0.0,0.0,3.3,4.0,All_Others,204.0,38.0,True
371,AUT,Austria,2020-03-18,1332.0,3.0,85.19,9006400,WESTERN EUROPE,83870.0,AUT2020-03-18,2020-03-18,Member,Member,11,Mar,Wednesday,20200318,0.0,0.0,0.0,107.4,4.0,EU,1150.0,,True
372,AUT,Austria,2020-03-25,5282.0,30.0,85.19,9006400,WESTERN EUROPE,83870.0,AUT2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.1,0.0,0.0,107.4,4.0,EU,3950.0,27.0,True
373,AUT,Austria,2020-04-01,10182.0,128.0,85.19,9006400,WESTERN EUROPE,83870.0,AUT2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.1,0.0,0.0,107.4,4.0,EU,4900.0,98.0,True
374,AUT,Austria,2020-04-08,12640.0,243.0,85.19,9006400,WESTERN EUROPE,83870.0,AUT2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.2,0.0,0.0,107.4,4.0,EU,2458.0,115.0,True
375,AUT,Austria,2020-04-15,14234.0,384.0,81.48,9006400,WESTERN EUROPE,83870.0,AUT2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.2,0.0,0.0,107.4,4.0,EU,1594.0,141.0,True
376,AUT,Austria,2020-04-22,14833.0,463.0,81.48,9006400,WESTERN EUROPE,83870.0,AUT2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.2,0.0,0.0,107.4,4.0,EU,599.0,79.0,True
377,AUT,Austria,2020-04-29,15314.0,569.0,78.7,9006400,WESTERN EUROPE,83870.0,AUT2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.2,0.0,0.0,107.4,4.0,EU,481.0,106.0,True
412,AZE,Azerbaijan,2020-04-01,298.0,5.0,88.89,10139175,C.W. OF IND. STATES,86600.0,AZE2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,117.1,4.0,All_Others,211.0,4.0,True
413,AZE,Azerbaijan,2020-04-08,717.0,8.0,88.89,10139175,C.W. OF IND. STATES,86600.0,AZE2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.0,117.1,4.0,All_Others,419.0,3.0,True
414,AZE,Azerbaijan,2020-04-15,1197.0,13.0,88.89,10139175,C.W. OF IND. STATES,86600.0,AZE2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,0.0,117.1,4.0,All_Others,480.0,5.0,True
415,AZE,Azerbaijan,2020-04-22,1480.0,20.0,91.67,10139175,C.W. OF IND. STATES,86600.0,AZE2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,0.0,117.1,5.0,All_Others,283.0,7.0,True
416,AZE,Azerbaijan,2020-04-29,1717.0,22.0,87.96,10139175,C.W. OF IND. STATES,86600.0,AZE2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.0,117.1,4.0,All_Others,237.0,2.0,True
417,AZE,Azerbaijan,2020-05-06,2060.0,26.0,87.96,10139175,C.W. OF IND. STATES,86600.0,AZE2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.0,0.0,0.0,117.1,4.0,All_Others,343.0,4.0,True
418,AZE,Azerbaijan,2020-05-13,2693.0,33.0,85.19,10139175,C.W. OF IND. STATES,86600.0,AZE2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.0,117.1,4.0,All_Others,633.0,7.0,True
419,AZE,Azerbaijan,2020-05-20,3518.0,41.0,77.78,10139175,C.W. OF IND. STATES,86600.0,AZE2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.0,0.0,0.0,117.1,4.0,All_Others,825.0,8.0,True
420,AZE,Azerbaijan,2020-05-27,4403.0,52.0,77.78,10139175,C.W. OF IND. STATES,86600.0,AZE2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.1,0.0,0.0,117.1,4.0,All_Others,885.0,11.0,True
421,AZE,Azerbaijan,2020-06-03,5935.0,71.0,85.19,10139175,C.W. OF IND. STATES,86600.0,AZE2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.1,0.0,0.0,117.1,4.0,All_Others,1532.0,19.0,True
422,AZE,Azerbaijan,2020-06-10,8191.0,98.0,77.78,10139175,C.W. OF IND. STATES,86600.0,AZE2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.1,0.0,0.0,117.1,4.0,All_Others,2256.0,27.0,True
423,AZE,Azerbaijan,2020-06-17,10662.0,126.0,77.78,10139175,C.W. OF IND. STATES,86600.0,AZE2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.1,0.0,0.0,117.1,4.0,All_Others,2471.0,28.0,True
424,AZE,Azerbaijan,2020-06-24,13715.0,167.0,96.3,10139175,C.W. OF IND. STATES,86600.0,AZE2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,0.2,0.0,0.0,117.1,5.0,All_Others,3053.0,41.0,True
425,AZE,Azerbaijan,2020-07-01,17524.0,213.0,96.3,10139175,C.W. OF IND. STATES,86600.0,AZE2020-07-01,2020-07-01,Member,Member,26,Jul,Wednesday,20200701,0.2,0.0,0.0,117.1,5.0,All_Others,3809.0,46.0,True
426,AZE,Azerbaijan,2020-07-08,21374.0,265.0,96.3,10139175,C.W. OF IND. STATES,86600.0,AZE2020-07-08,2020-07-08,Member,Member,27,Jul,Wednesday,20200708,0.2,0.0,0.0,117.1,5.0,All_Others,3850.0,52.0,True
427,AZE,Azerbaijan,2020-07-15,25113.0,319.0,96.3,10139175,C.W. OF IND. STATES,86600.0,AZE2020-07-15,2020-07-15,Member,Member,28,Jul,Wednesday,20200715,0.3,0.0,0.0,117.1,5.0,All_Others,3739.0,54.0,True
428,AZE,Azerbaijan,2020-07-22,28242.0,376.0,96.3,10139175,C.W. OF IND. STATES,86600.0,AZE2020-07-22,2020-07-22,Member,Member,29,Jul,Wednesday,20200722,0.3,0.0,0.0,117.1,5.0,All_Others,3129.0,57.0,True
429,AZE,Azerbaijan,2020-07-29,30858.0,430.0,97.22,10139175,C.W. OF IND. STATES,86600.0,AZE2020-07-29,2020-07-29,Member,Member,30,Jul,Wednesday,20200729,0.4,0.0,0.0,117.1,5.0,All_Others,2616.0,54.0,True
430,AZE,Azerbaijan,2020-08-05,32910.0,473.0,97.22,10139175,C.W. OF IND. STATES,86600.0,AZE2020-08-05,2020-08-05,Member,Member,31,Aug,Wednesday,20200805,0.4,0.0,0.0,117.1,5.0,All_Others,2052.0,43.0,True
431,AZE,Azerbaijan,2020-08-12,33731.0,495.0,85.19,10139175,C.W. OF IND. STATES,86600.0,AZE2020-08-12,2020-08-12,Member,Member,32,Aug,Wednesday,20200812,0.4,0.0,0.0,117.1,4.0,All_Others,821.0,22.0,True
432,AZE,Azerbaijan,2020-08-19,34474.0,509.0,85.19,10139175,C.W. OF IND. STATES,86600.0,AZE2020-08-19,2020-08-19,Member,Member,33,Aug,Wednesday,20200819,0.4,0.0,0.0,117.1,4.0,All_Others,743.0,14.0,True
433,AZE,Azerbaijan,2020-08-26,35559.0,521.0,85.19,10139175,C.W. OF IND. STATES,86600.0,AZE2020-08-26,2020-08-26,Member,Member,34,Aug,Wednesday,20200826,0.4,0.0,0.0,117.1,4.0,All_Others,1085.0,12.0,True
434,AZE,Azerbaijan,2020-09-02,36578.0,536.0,85.19,10139175,C.W. OF IND. STATES,86600.0,AZE2020-09-02,2020-09-02,Member,Member,35,Sep,Wednesday,20200902,0.4,0.0,0.0,117.1,4.0,All_Others,1019.0,15.0,True
435,AZE,Azerbaijan,2020-09-09,37557.0,552.0,82.41,10139175,C.W. OF IND. STATES,86600.0,AZE2020-09-09,2020-09-09,Member,Member,36,Sep,Wednesday,20200909,0.4,0.0,0.0,117.1,4.0,All_Others,979.0,16.0,True
436,AZE,Azerbaijan,2020-09-16,38517.0,566.0,78.7,10139175,C.W. OF IND. STATES,86600.0,AZE2020-09-16,2020-09-16,Member,Member,37,Sep,Wednesday,20200916,0.4,0.0,0.0,117.1,4.0,All_Others,960.0,14.0,True
437,AZE,Azerbaijan,2020-09-23,39378.0,578.0,70.37,10139175,C.W. OF IND. STATES,86600.0,AZE2020-09-23,2020-09-23,Member,Member,38,Sep,Wednesday,20200923,0.5,0.0,0.0,117.1,4.0,All_Others,861.0,12.0,True
479,BHR,Bahrain,2020-04-01,567.0,4.0,78.7,1701583,NEAR EAST,665.0,BHR2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.9,0.0,0.0,2558.8,4.0,All_Others,177.0,1.0,True
480,BHR,Bahrain,2020-04-08,811.0,5.0,78.7,1701583,NEAR EAST,665.0,BHR2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,1.2,0.0,0.0,2558.8,4.0,All_Others,244.0,1.0,True
481,BHR,Bahrain,2020-04-15,1528.0,7.0,75.0,1701583,NEAR EAST,665.0,BHR2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,2.3,0.0,0.0,2558.8,4.0,All_Others,717.0,2.0,True
482,BHR,Bahrain,2020-04-22,1973.0,7.0,75.0,1701583,NEAR EAST,665.0,BHR2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,3.0,0.0,0.0,2558.8,4.0,All_Others,445.0,0.0,True
483,BHR,Bahrain,2020-04-29,2811.0,8.0,75.0,1701583,NEAR EAST,665.0,BHR2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,4.2,0.0,0.0,2558.8,4.0,All_Others,838.0,1.0,True
484,BHR,Bahrain,2020-05-06,3720.0,8.0,75.0,1701583,NEAR EAST,665.0,BHR2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,5.6,0.0,0.0,2558.8,4.0,All_Others,909.0,0.0,True
485,BHR,Bahrain,2020-05-13,5531.0,9.0,75.0,1701583,NEAR EAST,665.0,BHR2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,8.3,0.0,0.0,2558.8,4.0,All_Others,1811.0,1.0,True
486,BHR,Bahrain,2020-05-20,7532.0,12.0,75.0,1701583,NEAR EAST,665.0,BHR2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,11.3,0.0,0.0,2558.8,4.0,All_Others,2001.0,3.0,True
487,BHR,Bahrain,2020-05-27,9366.0,14.0,75.0,1701583,NEAR EAST,665.0,BHR2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,14.1,0.0,0.0,2558.8,4.0,All_Others,1834.0,2.0,True
488,BHR,Bahrain,2020-06-03,12311.0,19.0,75.0,1701583,NEAR EAST,665.0,BHR2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,18.5,0.0,0.0,2558.8,4.0,All_Others,2945.0,5.0,True
489,BHR,Bahrain,2020-06-10,16200.0,29.0,75.0,1701583,NEAR EAST,665.0,BHR2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,24.4,0.0,0.0,2558.8,4.0,All_Others,3889.0,10.0,True
490,BHR,Bahrain,2020-06-17,19553.0,47.0,75.0,1701583,NEAR EAST,665.0,BHR2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,29.4,0.0,0.0,2558.8,4.0,All_Others,3353.0,18.0,True
491,BHR,Bahrain,2020-06-24,23062.0,67.0,75.0,1701583,NEAR EAST,665.0,BHR2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,34.7,0.0,0.0,2558.8,4.0,All_Others,3509.0,20.0,True
492,BHR,Bahrain,2020-07-01,26758.0,87.0,75.0,1701583,NEAR EAST,665.0,BHR2020-07-01,2020-07-01,Member,Member,26,Jul,Wednesday,20200701,40.2,0.0,0.0,2558.8,4.0,All_Others,3696.0,20.0,True
509,BGD,Bangladesh,2020-03-25,39.0,4.0,82.41,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,0.1,1143.7,4.0,All_Others,31.0,,True
510,BGD,Bangladesh,2020-04-01,51.0,5.0,87.04,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.1,1143.7,4.0,All_Others,12.0,1.0,True
511,BGD,Bangladesh,2020-04-08,164.0,17.0,87.04,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.1,1143.7,4.0,All_Others,113.0,12.0,True
512,BGD,Bangladesh,2020-04-15,1012.0,46.0,93.52,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,0.0,1143.7,5.0,All_Others,848.0,29.0,True
513,BGD,Bangladesh,2020-04-22,3382.0,110.0,93.52,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,0.0,1143.7,5.0,All_Others,2370.0,64.0,True
514,BGD,Bangladesh,2020-04-29,6462.0,155.0,93.52,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.0,1143.7,5.0,All_Others,3080.0,45.0,True
515,BGD,Bangladesh,2020-05-06,10929.0,183.0,89.81,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.1,0.0,0.0,1143.7,4.0,All_Others,4467.0,28.0,True
516,BGD,Bangladesh,2020-05-13,16660.0,250.0,89.81,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.1,0.0,0.0,1143.7,4.0,All_Others,5731.0,67.0,True
517,BGD,Bangladesh,2020-05-20,25121.0,370.0,93.52,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.2,0.0,0.0,1143.7,5.0,All_Others,8461.0,120.0,True
518,BGD,Bangladesh,2020-05-27,36751.0,522.0,93.52,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.3,0.0,0.0,1143.7,5.0,All_Others,11630.0,152.0,True
521,BGD,Bangladesh,2020-06-17,94481.0,1262.0,74.54,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.7,0.0,0.0,1143.7,4.0,All_Others,22806.0,287.0,True
522,BGD,Bangladesh,2020-06-24,119198.0,1545.0,74.54,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,0.8,0.0,0.0,1143.7,4.0,All_Others,24717.0,283.0,True
523,BGD,Bangladesh,2020-07-01,145483.0,1847.0,74.54,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-07-01,2020-07-01,Member,Member,26,Jul,Wednesday,20200701,1.0,0.0,0.0,1143.7,4.0,All_Others,26285.0,302.0,True
524,BGD,Bangladesh,2020-07-08,168645.0,2151.0,74.54,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-07-08,2020-07-08,Member,Member,27,Jul,Wednesday,20200708,1.2,0.0,0.0,1143.7,4.0,All_Others,23162.0,304.0,True
525,BGD,Bangladesh,2020-07-15,190057.0,2424.0,74.54,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-07-15,2020-07-15,Member,Member,28,Jul,Wednesday,20200715,1.3,0.0,0.0,1143.7,4.0,All_Others,21412.0,273.0,True
526,BGD,Bangladesh,2020-07-22,210510.0,2709.0,80.09,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-07-22,2020-07-22,Member,Member,29,Jul,Wednesday,20200722,1.5,0.0,0.0,1143.7,4.0,All_Others,20453.0,285.0,True
527,BGD,Bangladesh,2020-07-29,229185.0,3000.0,80.09,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-07-29,2020-07-29,Member,Member,30,Jul,Wednesday,20200729,1.6,0.0,0.0,1143.7,4.0,All_Others,18675.0,291.0,True
528,BGD,Bangladesh,2020-08-05,244020.0,3234.0,80.09,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-08-05,2020-08-05,Member,Member,31,Aug,Wednesday,20200805,1.7,0.0,0.0,1143.7,4.0,All_Others,14835.0,234.0,True
529,BGD,Bangladesh,2020-08-12,263503.0,3471.0,80.09,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-08-12,2020-08-12,Member,Member,32,Aug,Wednesday,20200812,1.8,0.0,0.0,1143.7,4.0,All_Others,19483.0,237.0,True
530,BGD,Bangladesh,2020-08-19,282344.0,3740.0,80.09,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-08-19,2020-08-19,Member,Member,33,Aug,Wednesday,20200819,2.0,0.0,0.0,1143.7,4.0,All_Others,18841.0,269.0,True
531,BGD,Bangladesh,2020-08-26,299628.0,4028.0,80.09,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-08-26,2020-08-26,Member,Member,34,Aug,Wednesday,20200826,2.1,0.0,0.0,1143.7,4.0,All_Others,17284.0,288.0,True
532,BGD,Bangladesh,2020-09-02,314946.0,4316.0,80.09,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-09-02,2020-09-02,Member,Member,35,Sep,Wednesday,20200902,2.2,0.0,0.0,1143.7,4.0,All_Others,15318.0,288.0,True
533,BGD,Bangladesh,2020-09-09,329251.0,4552.0,80.09,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-09-09,2020-09-09,Member,Member,36,Sep,Wednesday,20200909,2.3,0.0,0.0,1143.7,4.0,All_Others,14305.0,236.0,True
534,BGD,Bangladesh,2020-09-16,341056.0,4802.0,80.09,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-09-16,2020-09-16,Member,Member,37,Sep,Wednesday,20200916,2.4,0.0,0.0,1143.7,4.0,All_Others,11805.0,250.0,True
535,BGD,Bangladesh,2020-09-23,352178.0,5007.0,80.09,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-09-23,2020-09-23,Member,Member,38,Sep,Wednesday,20200923,2.4,0.0,0.0,1143.7,4.0,All_Others,11122.0,205.0,True
536,BGD,Bangladesh,2020-09-30,362043.0,5219.0,80.09,164689383,ASIA (EX. NEAR EAST),144000.0,BGD2020-09-30,2020-09-30,Member,Member,39,Sep,Wednesday,20200930,2.5,0.0,0.0,1143.7,4.0,All_Others,9865.0,212.0,True
539,BRB,Barbados,2020-04-01,34.0,,73.15,287371,LATIN AMER. & CARIB,431.0,BRB2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.1,0.0,,666.8,4.0,All_Others,16.0,,True
540,BRB,Barbados,2020-04-08,63.0,3.0,88.89,287371,LATIN AMER. & CARIB,431.0,BRB2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.1,0.0,0.0,666.8,4.0,All_Others,29.0,,True
541,BRB,Barbados,2020-04-15,73.0,5.0,88.89,287371,LATIN AMER. & CARIB,431.0,BRB2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.2,0.0,0.1,666.8,4.0,All_Others,10.0,2.0,True
542,BRB,Barbados,2020-04-22,75.0,5.0,88.89,287371,LATIN AMER. & CARIB,431.0,BRB2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.2,0.0,0.1,666.8,4.0,All_Others,2.0,0.0,True
543,BRB,Barbados,2020-04-29,80.0,6.0,88.89,287371,LATIN AMER. & CARIB,431.0,BRB2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.2,0.0,0.1,666.8,4.0,All_Others,5.0,1.0,True
544,BRB,Barbados,2020-05-06,82.0,7.0,81.48,287371,LATIN AMER. & CARIB,431.0,BRB2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.2,0.0,0.1,666.8,4.0,All_Others,2.0,1.0,True
545,BRB,Barbados,2020-05-13,85.0,7.0,81.48,287371,LATIN AMER. & CARIB,431.0,BRB2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.2,0.0,0.1,666.8,4.0,All_Others,3.0,0.0,True
546,BRB,Barbados,2020-05-20,90.0,7.0,81.48,287371,LATIN AMER. & CARIB,431.0,BRB2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.2,0.0,0.1,666.8,4.0,All_Others,5.0,0.0,True
547,BRB,Barbados,2020-05-27,92.0,7.0,81.48,287371,LATIN AMER. & CARIB,431.0,BRB2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.2,0.0,0.1,666.8,4.0,All_Others,2.0,0.0,True
548,BRB,Barbados,2020-06-03,92.0,7.0,78.7,287371,LATIN AMER. & CARIB,431.0,BRB2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.2,0.0,0.1,666.8,4.0,All_Others,0.0,0.0,True
